title,content,date,url,author,domain,categories
Discussion of ``2004 IMS Medallion Lecture: Local Rademacher   complexities and oracle inequalities in risk minimization'' by V.   Koltchinskii,Discussion of ``2004 IMS Medallion Lecture: Local Rademacher complexities and oracle inequalities in risk minimization'' by V. Koltchinskii [arXiv:0708.0083],2007-08-01,http://arxiv.org/abs/0708.0094v1,"Gilles Blanchard, Pascal Massart",arxiv.org,"math.ST, stat.TH"
Discussion of ``2004 IMS Medallion Lecture: Local Rademacher   complexities and oracle inequalities in risk minimization'' by V.   Koltchinskii,Discussion of ``2004 IMS Medallion Lecture: Local Rademacher complexities and oracle inequalities in risk minimization'' by V. Koltchinskii [arXiv:0708.0083],2007-08-01,http://arxiv.org/abs/0708.0098v1,"Stéphan Clémençon, Gábor Lugosi, Nicolas Vayatis",arxiv.org,"q-fin.RM, math.ST, stat.TH"
Discussion of ``2004 IMS Medallion Lecture: Local Rademacher   complexities and oracle inequalities in risk minimization'' by V.   Koltchinskii,Discussion of ``2004 IMS Medallion Lecture: Local Rademacher complexities and oracle inequalities in risk minimization'' by V. Koltchinskii [arXiv:0708.0083],2007-08-01,http://arxiv.org/abs/0708.0121v1,"Xiaotong Shen, Lifeng Wang",arxiv.org,"q-fin.RM, math.ST, stat.TH"
Discussion of ``2004 IMS Medallion Lecture: Local Rademacher   complexities and oracle inequalities in risk minimization'' by V.   Koltchinskii,Discussion of ``2004 IMS Medallion Lecture: Local Rademacher complexities and oracle inequalities in risk minimization'' by V. Koltchinskii [arXiv:0708.0083],2007-08-01,http://arxiv.org/abs/0708.0124v1,A. B. Tsybakov,arxiv.org,"q-fin.RM, math.ST, stat.TH"
Discussion of ``2004 IMS Medallion Lecture: Local Rademacher   complexities and oracle inequalities in risk minimization'' by V.   Koltchinskii,Discussion of ``2004 IMS Medallion Lecture: Local Rademacher complexities and oracle inequalities in risk minimization'' by V. Koltchinskii [arXiv:0708.0083],2007-08-01,http://arxiv.org/abs/0708.0132v1,Sara van de Geer,arxiv.org,"q-fin.RM, math.ST, stat.TH"
Rejoinder: 2004 IMS Medallion Lecture: Local Rademacher complexities and   oracle inequalities in risk minimization,Rejoinder: 2004 IMS Medallion Lecture: Local Rademacher complexities and oracle inequalities in risk minimization [arXiv:0708.0083],2007-08-01,http://arxiv.org/abs/0708.0135v1,Vladimir Koltchinskii,arxiv.org,"math.ST, stat.TH"
Applied statistics: A review,"The main phases of applied statistical work are discussed in general terms. The account starts with the clarification of objectives and proceeds through study design, measurement and analysis to interpretation. An attempt is made to extract some general notions.",2007-08-27,http://arxiv.org/abs/0708.3545v1,D. R. Cox,arxiv.org,stat.AP
Discussion of: Statistical analysis of an archeological find,Discussion of ``Statistical analysis of an archeological find'' by Andrey Feuerverger [arXiv:0804.0079],2008-04-01,http://arxiv.org/abs/0804.0080v1,Stephen M. Stigler,arxiv.org,stat.AP
Discussion of: Statistical analysis of an archaeological find,Discussion of ``Statistical analysis of an archeological find'' by Andrey Feuerverger [arXiv:0804.0079],2008-04-01,http://arxiv.org/abs/0804.0090v1,Donald L. Bentley,arxiv.org,stat.AP
Discussion of: Statistical analysis of an archeological find--skeptical   counting challenges to an archaeological find,Discussion of ``Statistical analysis of an archeological find'' by Andrey Feuerverger [arXiv:0804.0079],2008-04-01,http://arxiv.org/abs/0804.0093v1,Sheila M. Bird,arxiv.org,stat.AP
Discussion of: Statistical analysis of an archeological find,Discussion of ``Statistical analysis of an archeological find'' by Andrey Feuerverger [arXiv:0804.0079],2008-04-01,http://arxiv.org/abs/0804.0095v1,"Holger Höfling, Larry Wasserman",arxiv.org,stat.AP
Discussion of: Statistical analysis of an archeological find,Discussion of ``Statistical analysis of an archeological find'' by Andrey Feuerverger [arXiv:0804.0079],2008-04-01,http://arxiv.org/abs/0804.0099v1,"J. Mortera, P. Vicard",arxiv.org,stat.AP
Data-driven Sobolev tests of uniformity on compact Riemannian manifolds,Data-driven versions of Sobolev tests of uniformity on compact Riemannian manifolds are proposed. These tests are invariant under isometries and are consistent against all alternatives. The large-sample asymptotic null distributions are given.,2008-06-18,http://arxiv.org/abs/0806.2939v1,P. E. Jupp,arxiv.org,"math.ST, stat.TH, 62F03, 62F05, 62H11 (Primary)"
Revision of the fractional exclusion statistics,"I discuss the concept of fractional exclusion statistics (FES) and I show that in order to preserve the thermodynamic consistency of the formalism, the exclusion statistics parameters should change if the species of particles in the system are divided into subspecies. Using a simple and intuitive model I deduce the general equations that have to be obeyed by the exlcusion statistics parameters in any FES system.",2009-06-26,http://arxiv.org/abs/0906.4836v1,Dragoş-Victor Anghel,arxiv.org,"cond-mat.stat-mech, cond-mat.quant-gas"
Discussion of: Brownian distance covariance,"Discussion on ""Brownian distance covariance"" by G\'{a}bor J. Sz\'{e}kely and Maria L. Rizzo [arXiv:1010.0297]",2009-12-17,http://arxiv.org/abs/0912.3295v2,"Peter J. Bickel, Ying Xu",arxiv.org,"math.ST, stat.AP, stat.TH"
"Bayes, Jeffreys, Prior Distributions and the Philosophy of Statistics","Discussion of ""Harold Jeffreys's Theory of Probability revisited,"" by Christian Robert, Nicolas Chopin, and Judith Rousseau, for Statistical Science [arXiv:0804.3173]",2010-01-18,http://arxiv.org/abs/1001.2968v1,Andrew Gelman,arxiv.org,stat.ME
Some Proofs on Statistical Magnitudes for Continuous Phenomena,"In this work, the proofs concerning the continuity of the disequilibrium, Shannon information and statistical complexity in the space of distributions are presented. Also, some results on the existence of Shannon information for continuous systems are given.",2010-02-19,http://arxiv.org/abs/1002.3807v1,"Raquel G. Catalan, Jose Garay, Ricardo Lopez-Ruiz",arxiv.org,"nlin.AO, math.ST, physics.data-an, stat.TH"
"Discussion of ""Multivariate quantiles and multiple-output regression   quantiles: From $L_1$ optimization to halfspace depth""","Discussion of ""Multivariate quantiles and multiple-output regression quantiles: From $L_1$ optimization to halfspace depth"" by M. Hallin, D. Paindaveine and M. Siman [arXiv:1002.4486]",2010-02-24,http://arxiv.org/abs/1002.4494v1,Ying Wei,arxiv.org,"math.ST, stat.TH"
"Discussion of ""Multivariate quantiles and multiple-output regression   quantiles: From $L_1$ optimization to halfspace depth""","Discussion of ""Multivariate quantiles and multiple-output regression quantiles: From $L_1$ optimization to halfspace depth"" by M. Hallin, D. Paindaveine and M. Siman [arXiv:1002.4486]",2010-02-24,http://arxiv.org/abs/1002.4496v1,"Robert Serfling, Yijun Zuo",arxiv.org,"math.ST, stat.TH"
"Discussion of ""Multivariate quantiles and multiple-output regression   quantiles: From $L_1$ optimization to halfspace depth""","Discussion of ""Multivariate quantiles and multiple-output regression quantiles: From $L_1$ optimization to halfspace depth"" by M. Hallin, D. Paindaveine and M. Siman [arXiv:1002.4486]",2010-02-24,http://arxiv.org/abs/1002.4509v1,"Linglong Kong, Ivan Mizera",arxiv.org,"math.ST, stat.TH"
"Rejoinder to ""Multivariate quantiles and multiple-output regression   quantiles: From $L_1$ optimization to halfspace depth""","Rejoinder to ""Multivariate quantiles and multiple-output regression quantiles: From $L_1$ optimization to halfspace depth"" by M. Hallin, D. Paindaveine and M. Siman [arXiv:1002.4486]",2010-02-24,http://arxiv.org/abs/1002.4515v1,"Marc Hallin, Davy Paindaveine, Miroslav Šiman",arxiv.org,"math.ST, stat.TH"
Characterizations of Student's t-distribution via regressions of order   statistics,"Utilizing regression properties of order statistics, we characterize a family of distributions introduced by Akhundov, Balakrishnan, and Nevzorov (2004), that includes the t-distribution with two degrees of freedom as one of its members. Then we extend this characterization result to t-distribution with more than two degrees of freedom.",2010-10-21,http://arxiv.org/abs/1010.4355v1,"George P. Yanev, M. Ahsanullah",arxiv.org,"math.PR, math.ST, stat.TH, 62G30, 62E10"
Pathway Model and Nonextensive Statistical Mechanics,"The established technique of eliminating upper or lower parameters in a general hypergeometric series is profitably exploited to create pathways among confluent hypergeometric functions, binomial functions, Bessel functions, and exponential series. One such pathway, from the mathematical statistics point of view, results in distributions which naturally emerge within nonextensive statistical mechanics and Beck-Cohen superstatistics, as pursued in generalizations of Boltzmann-Gibbs statistics.",2010-10-21,http://arxiv.org/abs/1010.4597v1,"A. M. Mathai, H. J. Haubold, C. Tsallis",arxiv.org,"cond-mat.stat-mech, math-ph, math.MP"
Comment: How Should Indirect Evidence Be Used?,"Indirect evidence is crucial for successful statistical practice. Sometimes, however, it is better used informally. Future efforts should be directed toward understanding better the connection between statistical methods and scientific problems. [arXiv:1012.1161]",2010-12-07,http://arxiv.org/abs/1012.1479v1,Robert E. Kass,arxiv.org,stat.ME
Comment: Quantifying the Fraction of Missing Information for Hypothesis   Testing in Statistical and Genetic Studies,"Comment on ""Quantifying the Fraction of Missing Information for Hypothesis Testing in Statistical and Genetic Studies"" [arXiv:1102.2774]",2011-02-15,http://arxiv.org/abs/1102.2987v1,"I-Shou Chang, Chung-Hsing Chen, Li-Chu Chien, Chao A. Hsiung",arxiv.org,stat.ME
Comment: Quantifying the Fraction of Missing Information for Hypothesis   Testing in Statistical and Genetic Studies,"Comment on ""Quantifying the Fraction of Missing Information for Hypothesis Testing in Statistical and Genetic Studies"" [arXiv:1102.2774]",2011-02-15,http://arxiv.org/abs/1102.2993v1,"Tian Zheng, Shaw-Hwa Lo",arxiv.org,stat.ME
Rejoinder: Quantifying the Fraction of Missing Information for   Hypothesis Testing in Statistical and Genetic Studies,"Rejoinder to ""Quantifying the Fraction of Missing Information for Hypothesis Testing in Statistical and Genetic Studies"" [arXiv:1102.2774]",2011-02-15,http://arxiv.org/abs/1102.3005v1,"Dan L. Nicolae, Xiao-Li Meng, Augustine Kong",arxiv.org,stat.ME
Discussion of: A statistical analysis of multiple temperature proxies:   Are reconstructions of surface temperatures over the last 1000 years   reliable?,"Discussion of ""A statistical analysis of multiple temperature proxies: Are reconstructions of surface temperatures over the last 1000 years reliable?"" by B.B. McShane and A.J. Wyner [arXiv:1104.4002]",2011-04-21,http://arxiv.org/abs/1104.4171v1,L. Mark Berliner,arxiv.org,stat.AP
